0	19	1
0	23	1
1	1	0
1	15	4
1	16	4
1	17	4
1	24	4
1	9	2
10	0	2
10	22	5
11	11	0
11	12	0
11	25	0
11	8	0
12	14	1
12	30	4
12	31	4
12	36	2
12	8	4
12	9	4
13	17	0
13	18	0
13	19	0
13	20	0
13	25	0
13	28	0
13	29	0
13	3	2
13	39	2
13	4	2
13	5	2
13	6	2
14	21	2
14	22	2
14	23	2
14	24	2
14	25	2
14	33	1
14	35	1
15	10	2
15	2	3
15	3	3
15	4	3
15	9	2
16	2	2
16	31	2
16	32	2
16	33	2
16	9	5
17	36	5
18	3	2
18	4	2
18	5	2
18	6	2
19	11	2
19	18	2
19	19	2
19	20	2
19	21	2
19	22	2
2	12	2
2	13	2
2	20	5
2	23	5
2	27	0
2	28	0
2	29	0
20	14	3
20	15	3
20	16	3
20	20	3
20	21	3
20	22	3
20	23	3
20	28	1
21	17	3
21	18	3
21	19	3
21	20	3
21	21	3
21	33	2
21	34	2
21	35	2
21	36	2
21	7	2
22	1	5
22	36	1
23	16	1
23	4	5
24	10	4
24	11	4
24	19	0
24	20	0
24	21	0
24	22	0
24	26	0
24	27	0
24	28	0
24	29	0
24	3	1
24	30	0
24	5	1
25	0	0
25	1	0
25	2	0
26	14	5
26	37	5
27	16	2
27	33	2
27	34	2
27	35	2
27	36	2
28	1	4
28	2	4
28	29	0
28	3	4
28	30	0
28	4	4
29	13	2
29	14	2
29	29	2
29	3	2
29	30	2
29	31	2
29	32	2
29	33	2
29	40	2
29	41	2
3	1	2
3	11	1
3	13	1
3	2	2
3	23	0
3	24	0
3	25	0
30	0	3
30	1	3
30	10	2
30	2	3
30	28	3
30	29	3
30	3	3
30	30	3
30	8	2
30	9	2
31	15	1
31	2	5
32	31	2
32	32	2
32	33	2
32	34	2
32	35	2
33	24	0
33	25	0
33	26	0
33	27	0
33	28	0
34	11	2
34	12	2
34	13	2
34	14	2
34	3	0
34	36	0
34	37	0
34	38	0
34	4	0
34	5	0
34	6	0
34	7	0
35	16	5
35	6	1
35	8	1
36	0	2
36	1	2
36	10	2
36	18	2
36	19	2
36	36	2
36	37	2
36	38	2
37	14	0
37	15	0
37	28	5
37	34	1
37	36	1
37	38	1
37	6	2
38	20	1
4	1	2
4	13	0
4	14	0
4	2	2
4	24	2
4	25	2
4	26	2
4	3	2
4	4	2
40	31	0
40	32	0
40	33	0
40	6	4
41	0	3
41	3	3
41	32	3
41	33	3
41	34	3
41	4	3
42	16	5
42	5	2
42	6	2
42	7	2
42	8	2
42	9	2
43	17	0
43	24	1
43	27	1
43	32	4
43	35	4
44	28	2
44	29	2
44	30	2
44	7	4
5	17	2
5	18	2
5	38	2
5	6	2
5	7	2
6	2	1
6	29	2
6	30	2
6	31	2
6	32	2
6	5	1
7	10	0
7	35	4
8	23	0
8	24	0
8	35	1
9	1	5
9	10	2
9	11	2
9	12	2
9	13	2
9	14	2
0	0	1
0	9	5
23	33	4
13	7	5
23	34	4
13	10	3
23	37	1
13	11	5
23	38	2
2	16	0
24	1	1
24	2	0
13	16	0
24	4	0
24	8	1
24	9	0
2	17	2
13	23	0
24	14	1
13	24	2
24	15	4
24	16	4
2	18	0
24	23	1
13	30	2
13	33	0
13	34	3
2	19	2
13	35	3
13	38	2
14	0	4
14	1	4
14	2	4
25	3	3
25	4	3
14	5	0
14	6	1
25	8	3
14	7	0
25	9	3
14	8	1
14	9	3
25	14	3
25	15	3
14	12	1
25	16	3
25	17	3
25	18	3
14	13	4
25	21	3
14	16	1
25	22	3
25	23	3
14	17	0
25	24	3
14	18	1
25	25	3
25	28	2
25	29	2
25	32	3
25	33	3
25	34	3
25	35	3
25	36	3
2	24	4
25	40	3
25	41	3
26	0	0
26	1	1
26	4	1
26	5	0
26	6	1
14	34	0
26	10	0
26	11	0
26	12	0
26	13	0
26	17	1
26	18	0
26	19	1
26	20	0
26	21	1
26	24	1
26	25	5
15	5	3
15	6	3
26	29	1
26	30	0
15	11	3
15	12	3
26	36	1
15	13	3
15	16	3
27	1	2
15	17	3
27	2	2
15	18	3
27	3	2
27	4	2
15	19	3
15	20	3
27	7	2
27	8	2
27	9	2
27	10	2
15	23	3
27	11	2
15	24	3
15	25	3
27	14	2
2	30	5
27	15	2
27	17	2
15	28	3
27	18	2
15	29	3
15	30	3
27	21	2
27	22	2
15	31	3
27	23	2
27	26	2
27	27	2
27	28	2
15	37	2
15	38	4
15	39	4
16	1	1
27	40	2
27	41	2
16	3	0
28	0	2
16	4	1
16	7	0
16	8	1
28	7	0
28	8	0
28	9	0
28	10	0
28	11	0
16	12	1
28	14	2
16	13	0
28	15	2
28	16	0
16	16	0
28	19	0
28	20	2
16	17	0
28	21	2
16	18	1
28	22	5
2	35	2
16	19	0
16	20	1
28	25	0
28	26	5
16	23	0
16	24	5
2	36	4
28	34	0
28	35	5
29	0	2
29	1	2
29	2	2
29	4	2
16	34	5
29	7	2
29	8	2
29	9	2
29	10	5
29	15	2
17	0	2
29	16	2
17	1	2
29	17	5
17	2	0
17	3	0
17	4	0
29	23	2
29	24	2
17	7	0
29	25	5
17	8	0
17	9	0
17	10	0
17	11	5
17	15	0
17	16	0
17	17	0
17	18	0
17	19	5
30	7	1
17	23	2
17	24	2
3	0	1
30	11	3
17	27	2
17	28	2
30	15	1
30	16	3
17	29	2
30	17	3
30	18	3
30	19	3
30	20	3
17	33	0
17	34	0
17	35	2
30	26	1
30	27	3
18	2	1
3	3	0
30	41	1
31	0	3
31	1	3
31	6	1
3	4	5
31	7	3
31	8	3
18	11	1
31	9	3
18	12	0
31	10	3
31	11	3
18	13	1
18	16	1
31	16	2
31	17	3
18	17	0
31	18	5
18	18	1
31	24	1
18	22	1
31	25	3
31	26	3
18	23	4
31	31	1
31	32	3
31	33	3
18	28	1
31	34	5
18	29	4
18	32	1
18	33	4
32	2	1
18	34	4
32	3	0
32	4	1
32	5	3
18	38	1
18	39	0
32	9	1
32	10	0
19	0	1
32	14	1
3	9	1
32	15	0
32	16	1
19	5	1
32	20	0
19	6	0
32	21	4
19	7	1
32	22	4
32	23	4
19	8	5
3	10	0
19	12	3
32	30	1
19	13	3
19	14	3
19	15	5
33	0	0
33	1	3
33	2	3
3	12	0
33	3	3
33	4	3
33	5	3
33	9	3
33	10	3
33	11	3
33	12	3
33	13	5
19	30	1
19	31	5
33	17	5
33	18	4
19	35	1
19	36	0
19	37	0
19	38	1
33	29	5
20	1	1
20	2	0
20	3	0
33	37	2
20	4	5
33	38	2
3	16	0
34	2	1
20	9	1
20	10	3
20	11	5
3	17	1
34	15	0
34	16	1
20	19	3
34	20	0
3	18	0
34	21	0
34	22	0
34	23	0
20	26	1
20	27	0
3	19	0
34	35	1
34	39	1
3	20	1
35	3	1
35	4	0
35	5	0
20	39	0
20	40	1
35	7	0
20	41	0
21	0	3
21	1	3
21	2	3
35	12	1
35	13	0
35	14	0
21	3	4
35	15	1
21	4	4
35	17	4
21	8	0
35	21	1
35	22	0
21	9	3
35	23	1
35	24	0
21	10	5
35	25	1
35	26	4
21	11	4
0	14	1
36	2	4
36	3	4
21	24	5
21	25	4
36	8	2
21	28	3
36	9	2
21	29	5
36	11	2
36	12	2
36	13	2
36	20	2
36	21	4
36	25	2
36	26	2
36	27	2
22	0	1
22	4	1
36	35	2
22	5	3
22	6	3
22	7	3
36	39	2
22	10	1
22	11	3
37	3	1
37	4	0
22	12	3
37	5	1
22	13	3
37	7	0
22	14	5
22	17	3
22	18	3
37	16	0
37	17	2
22	21	1
37	18	5
22	22	3
37	22	1
37	23	5
22	26	1
22	27	3
37	27	1
22	28	5
37	35	0
37	37	0
22	37	3
38	1	2
22	38	3
38	2	2
0	15	2
3	33	1
38	3	2
