0	19	1
0	23	1
1	1	0
1	15	4
1	16	4
1	17	4
1	9	2
10	0	2
10	22	5
11	10	0
11	11	0
11	12	0
11	25	0
11	8	0
11	9	0
12	14	1
12	30	4
12	31	4
12	36	2
12	9	4
13	17	0
13	18	0
13	19	0
13	20	0
13	25	0
13	26	0
13	29	0
13	3	2
13	39	2
13	4	2
13	5	2
13	6	2
14	23	2
14	24	2
14	25	2
14	33	1
14	35	1
15	10	2
15	3	3
15	4	3
15	9	2
16	2	2
16	31	2
16	32	2
16	33	2
16	38	1
16	40	1
16	9	5
17	36	5
18	3	2
18	4	2
18	5	2
18	6	2
19	11	2
2	12	2
2	13	2
2	14	2
2	20	5
2	23	5
2	27	0
2	28	0
2	29	0
20	14	3
20	15	3
20	16	3
20	20	3
20	21	3
20	22	3
20	23	3
20	28	1
21	17	3
21	18	3
21	19	3
21	20	3
21	21	3
21	33	2
21	34	2
21	35	2
21	36	2
21	7	2
21	8	2
22	1	5
22	35	1
23	16	1
23	4	5
24	10	4
24	11	4
24	19	0
24	20	0
24	21	0
24	22	0
24	26	0
24	27	0
24	28	0
24	29	0
24	3	1
24	30	0
24	5	1
25	0	0
25	1	0
25	2	0
26	14	5
26	37	5
27	16	2
27	33	2
27	34	2
27	35	2
27	36	2
28	29	0
28	30	0
28	4	4
29	13	2
29	14	2
29	29	2
29	3	2
29	30	2
29	31	2
29	32	2
29	33	2
29	40	2
3	1	2
3	13	1
3	2	2
3	23	0
3	24	0
3	25	0
30	0	3
30	1	3
30	10	2
30	2	3
30	28	3
30	29	3
30	3	3
30	30	3
30	8	2
30	9	2
31	15	1
31	2	5
32	31	2
32	32	2
32	33	2
32	34	2
32	35	2
33	17	4
33	24	0
33	25	0
33	26	0
33	27	0
34	14	2
34	3	0
34	36	0
34	37	0
34	38	0
34	4	0
34	5	0
34	6	0
34	7	0
35	5	1
35	8	1
36	10	2
36	18	2
36	19	2
36	36	2
36	37	2
36	38	2
37	14	0
37	15	0
37	36	1
37	38	1
37	6	2
4	1	2
4	13	0
4	14	0
4	24	2
4	25	2
40	31	0
40	32	0
40	33	0
40	6	4
41	0	3
41	32	3
41	33	3
41	34	3
41	4	3
42	5	2
42	6	2
42	7	2
42	8	2
42	9	2
43	17	0
43	24	1
43	27	1
43	32	4
43	35	4
44	28	2
44	29	2
44	6	4
44	7	4
5	31	3
5	32	3
5	6	2
5	7	2
6	1	1
6	30	2
6	31	2
6	32	2
6	5	1
7	10	0
7	35	4
8	23	0
8	24	0
8	35	1
9	1	5
9	10	2
9	11	2
9	12	2
9	13	2
9	14	2
0	0	1
0	9	5
23	33	3
23	34	3
13	10	3
23	37	1
13	11	5
23	38	2
23	39	2
24	2	0
13	16	0
24	4	0
24	6	0
24	9	0
2	17	0
13	23	0
24	14	1
13	24	2
24	15	4
24	16	4
2	18	2
13	30	2
13	31	2
13	35	0
2	19	2
13	36	2
13	37	2
13	38	2
24	37	1
24	38	2
24	39	2
14	0	1
14	1	4
25	3	2
25	4	3
14	5	0
14	6	1
25	8	0
14	7	0
25	9	3
14	8	1
14	9	3
25	13	3
25	14	3
25	15	3
14	12	1
25	16	3
14	13	3
14	14	4
25	21	3
25	22	3
14	15	4
25	23	3
14	16	4
25	24	3
25	25	3
25	28	2
25	29	2
14	21	0
25	30	2
14	22	1
25	31	3
25	34	3
25	35	3
25	36	3
25	37	3
2	24	4
25	40	3
25	41	3
26	0	0
26	1	1
26	4	1
26	5	0
26	6	1
14	34	0
14	36	0
26	10	0
26	11	0
26	12	1
26	13	0
26	17	1
26	18	0
26	19	0
26	20	1
15	2	2
26	23	0
26	24	1
26	25	5
15	5	3
15	6	3
26	31	0
26	32	1
15	11	3
26	36	1
15	14	2
15	15	2
15	16	3
27	1	2
15	17	3
27	2	2
15	18	3
27	3	2
27	4	2
27	7	2
27	8	2
15	22	3
27	9	2
27	10	2
15	23	3
27	11	2
15	24	3
15	25	3
27	14	2
2	30	5
27	15	2
15	26	4
27	17	2
27	18	2
15	29	3
15	30	3
27	21	2
27	22	2
15	31	3
27	23	2
27	26	2
27	27	2
27	28	2
27	29	2
15	36	2
15	37	2
15	40	4
16	1	1
27	41	2
16	3	0
16	4	0
28	1	2
28	2	2
28	3	2
16	7	0
16	8	0
28	7	0
28	8	0
28	9	5
28	12	0
16	12	1
28	13	0
16	13	0
28	16	0
28	17	2
28	18	0
16	16	0
16	17	0
28	21	2
16	18	0
28	22	2
2	35	2
28	25	2
28	26	5
16	23	0
16	24	5
2	36	2
28	33	5
28	34	4
28	37	2
28	38	4
28	39	4
29	0	2
2	37	2
29	1	2
29	2	2
16	34	0
29	4	2
29	7	2
29	8	2
29	9	2
29	10	5
16	39	0
16	41	0
29	15	2
17	0	2
29	16	2
29	17	5
17	3	0
17	4	0
17	5	0
29	23	2
17	6	0
29	24	2
29	25	5
17	9	0
17	10	0
17	11	0
17	15	0
17	16	0
29	39	2
17	19	2
17	20	0
17	21	2
17	22	0
17	23	0
30	7	1
3	0	0
30	11	3
30	12	3
17	28	2
30	16	1
17	29	2
30	17	3
17	30	2
30	18	3
30	19	3
17	31	5
30	20	3
30	21	3
17	35	2
30	26	1
30	27	3
17	39	0
30	31	3
17	40	2
17	41	5
18	2	1
3	3	0
31	0	1
31	1	3
31	6	1
3	4	5
31	7	3
31	8	3
18	11	1
31	9	3
18	12	0
31	10	3
31	11	5
18	13	0
18	16	1
31	16	3
31	17	3
18	17	0
31	18	3
18	18	1
31	19	3
18	21	1
31	24	1
18	22	0
31	25	3
18	23	4
31	31	1
31	32	3
31	33	3
18	28	1
31	34	5
18	29	4
18	32	1
18	33	4
32	2	1
18	34	4
32	3	0
32	4	1
18	38	2
32	8	1
18	39	0
32	9	3
32	10	3
19	0	5
32	14	1
3	9	1
32	15	0
32	16	1
19	5	1
32	20	0
19	6	0
32	21	4
19	7	1
32	22	4
32	23	4
3	10	0
19	10	1
32	30	1
19	14	3
19	15	3
19	16	5
19	19	0
19	20	1
33	0	3
33	1	3
33	2	5
19	23	1
19	24	2
33	6	3
33	7	3
33	8	3
33	9	3
33	10	4
19	28	1
19	29	2
19	30	3
33	18	4
19	33	0
19	34	1
3	14	0
19	38	1
19	39	5
33	31	3
33	32	3
20	1	0
20	2	1
20	3	0
33	36	2
20	4	1
33	37	2
33	38	2
33	39	2
33	40	2
33	41	3
34	2	1
20	9	0
20	10	5
20	13	1
3	17	1
34	11	0
34	12	0
34	13	1
34	15	0
20	19	3
34	19	1
34	20	0
3	18	0
34	29	1
34	30	2
3	19	0
20	29	5
34	35	1
34	39	1
20	34	1
3	20	2
20	35	5
35	3	1
20	38	1
35	4	0
20	39	0
35	6	0
35	7	0
21	0	3
21	1	3
21	2	3
35	12	1
35	13	0
21	3	5
35	14	1
35	15	2
35	16	0
21	4	4
35	17	1
35	21	1
35	22	0
21	9	3
35	23	1
35	24	0
35	25	1
21	10	4
35	26	4
21	11	4
36	0	4
36	1	4
21	24	5
21	25	4
36	9	2
21	29	2
36	11	2
21	30	3
36	15	2
36	16	2
36	17	2
36	20	2
21	37	3
36	24	2
36	25	2
36	26	2
36	27	2
36	28	2
36	29	2
22	0	1
22	4	3
22	5	3
22	6	3
22	7	3
36	39	2
36	40	2
22	8	3
36	41	2
37	1	0
37	2	0
22	11	3
37	3	1
37	4	2
22	12	3
37	5	2
22	13	3
22	16	1
37	10	0
37	11	1
22	17	3
37	12	0
37	13	2
22	18	3
3	30	2
22	21	3
22	22	3
22	23	5
22	26	1
3	31	0
22	27	2
37	27	1
37	28	0
22	28	5
37	29	0
37	30	2
37	37	0
37	39	5
22	36	2
22	37	2
38	0	1
0	15	1
38	4	1
38	5	2
38	6	2
23	0	1
