0	2	1	2
0	3	1	2
0	17	0	1
0	25	0	3
2	13	1	3
2	14	1	3
2	15	1	3
2	20	0	1
2	21	0	1
3	8	0	3
3	9	0	3
3	10	0	3
3	16	0	1
3	17	0	1
3	18	0	1
3	19	0	1
3	20	0	1
4	0	2	1
4	1	2	1
4	2	2	1
4	3	2	1
4	7	2	3
4	8	2	3
4	9	2	3
4	15	0	3
4	23	2	1
4	24	2	1
4	25	2	1
5	0	2	3
5	1	2	3
5	8	2	2
7	16	1	1
7	17	1	1
7	18	1	1
7	19	1	1
8	19	0	2
8	20	0	2
8	21	0	2
8	22	0	2
9	26	0	3
10	0	0	2
10	20	0	3
10	21	0	3
10	22	0	3
10	23	0	3
10	24	0	3
11	8	2	3
11	9	2	3
11	10	2	3
11	11	2	3
11	21	2	2
11	22	2	2
11	23	2	2
11	24	2	2
11	25	2	2
12	0	0	3
12	16	1	3
12	17	1	3
12	18	1	3
13	1	2	3
13	2	2	3
13	3	2	3
13	4	2	3
13	5	2	3
13	10	0	1
13	11	0	1
14	2	1	2
14	3	1	2
14	4	1	2
14	5	1	2
14	9	0	3
14	10	0	3
14	11	0	3
15	2	2	3
15	3	2	3
15	4	2	3
15	5	2	3
15	6	2	3
15	19	1	2
15	20	1	2
15	21	1	2
15	22	1	2
16	1	1	2
16	2	1	2
16	3	1	2
16	4	1	2
16	5	1	2
16	26	1	1
17	1	2	2
17	2	2	2
17	3	2	2
17	4	2	2
17	9	0	3
17	10	0	3
17	22	1	1
18	1	1	1
18	2	1	1
18	15	1	2
18	16	1	2
18	17	1	2
18	18	1	2
19	8	1	3
19	9	1	3
19	10	1	3
