0	11	12
0	12	12
0	13	12
0	14	12
0	3	11
0	4	11
1	1	11
1	23	1
1	7	10
1	8	10
1	9	10
10	25	10
10	26	10
10	27	10
10	4	13
10	5	13
100	0	10
100	14	2
100	15	2
100	16	2
100	6	11
101	12	17
102	3	0
102	8	15
102	9	15
104	21	7
105	18	11
105	19	11
105	20	11
107	0	5
107	1	5
107	19	15
107	20	15
107	7	5
107	8	5
107	9	5
109	3	15
11	1	5
11	18	6
11	2	5
11	21	6
11	22	6
11	6	2
11	7	2
110	12	16
110	4	9
111	17	13
111	18	13
112	18	9
112	27	5
113	0	13
113	13	13
116	14	5
116	15	5
116	16	5
116	17	5
116	18	5
117	14	2
117	15	2
117	16	2
118	17	3
118	18	3
119	14	17
119	9	1
14	17	12
14	18	12
16	13	6
16	14	6
17	1	17
17	17	12
17	18	12
18	21	14
18	3	12
18	4	12
19	11	14
20	19	4
21	14	13
21	15	13
21	16	13
21	17	13
21	7	6
21	8	6
21	9	6
22	20	14
22	26	7
22	27	7
22	3	7
22	4	7
23	7	12
23	8	12
24	7	13
24	8	13
24	9	13
25	10	0
25	11	0
25	12	0
25	21	10
25	9	0
26	0	6
26	15	9
26	22	16
26	24	16
27	20	4
27	26	16
27	27	16
28	11	12
28	13	12
28	21	6
28	22	6
28	23	6
28	24	6
29	16	9
29	6	10
29	7	10
3	14	13
3	15	13
3	16	13
30	0	11
30	1	11
30	2	11
30	3	11
31	14	8
31	15	8
31	8	16
31	9	16
32	10	1
32	11	1
32	16	11
32	17	11
32	18	11
32	2	12
32	24	10
32	3	12
32	4	12
33	8	12
33	9	12
34	1	8
34	10	17
34	14	11
34	2	8
35	18	7
35	19	7
35	2	5
35	20	7
35	5	5
35	9	7
36	4	17
37	5	9
38	21	10
38	22	10
39	3	12
39	4	12
39	5	12
39	6	12
4	1	14
4	12	12
4	3	14
40	11	12
40	12	12
40	13	12
40	14	12
40	22	8
40	23	8
40	24	8
40	25	8
41	10	9
42	0	0
42	1	0
42	2	0
42	22	14
42	3	0
42	4	0
45	12	8
45	13	8
45	14	8
45	15	8
45	23	10
45	24	10
45	25	10
45	3	14
46	14	15
46	15	15
46	19	14
46	4	11
46	5	11
47	15	5
47	16	5
48	10	0
48	3	5
49	3	10
49	4	10
5	15	9
5	7	14
50	10	15
50	11	15
50	9	15
52	10	8
52	16	14
52	18	14
53	18	2
53	19	2
53	7	4
54	0	11
54	1	11
54	14	7
54	15	7
54	2	11
54	3	11
55	11	17
55	15	4
56	25	4
57	2	14
57	4	14
58	1	2
58	14	2
58	15	2
58	20	16
58	22	16
6	14	11
6	15	11
6	16	11
6	17	11
6	7	1
60	21	8
60	22	8
60	23	8
61	17	11
61	18	11
61	19	11
61	3	16
62	7	8
62	8	8
62	9	8
63	13	17
66	10	15
66	11	15
68	9	17
69	0	7
69	16	17
7	4	9
7	8	9
70	18	10
70	19	10
70	20	10
70	21	10
70	25	15
70	26	15
70	27	15
70	8	9
71	16	3
71	17	3
71	18	3
71	19	3
71	20	3
72	18	15
72	4	14
72	6	14
73	11	7
73	17	1
73	21	8
73	22	8
75	1	10
75	2	10
75	27	4
75	3	10
77	14	3
77	15	3
77	16	3
77	26	7
77	3	14
79	3	8
79	4	8
79	7	8
8	2	5
8	22	4
8	4	5
8	5	5
8	6	5
80	22	3
80	23	3
80	24	3
80	25	3
82	13	16
82	14	16
83	10	0
83	11	0
83	16	7
83	17	7
83	18	7
83	19	7
83	2	15
83	25	7
83	3	15
84	14	0
84	15	0
85	0	11
85	1	11
85	2	11
85	3	11
85	4	11
86	2	6
86	24	17
86	3	6
86	8	1
87	1	15
87	15	7
87	2	15
87	23	7
87	24	7
87	25	7
87	3	15
88	8	3
88	9	3
9	0	14
9	11	11
9	12	11
9	13	11
9	14	11
9	18	2
9	2	14
9	4	14
90	12	6
90	13	6
90	14	6
90	15	6
91	10	11
91	11	11
91	12	11
91	23	8
91	24	8
91	25	8
91	26	8
91	9	11
93	16	4
94	14	4
94	5	0
94	6	0
94	7	0
94	8	0
95	10	1
95	11	1
95	17	6
95	18	6
95	19	6
95	2	6
95	3	6
95	4	6
95	8	1
95	9	1
96	1	9
96	18	4
97	14	5
97	15	5
97	16	5
97	6	0
97	7	0
98	13	2
98	14	2
98	15	2
98	16	2
98	2	1
98	3	1
98	4	1
99	13	13
99	15	13
26	9	13
26	10	15
35	23	3
26	13	0
35	24	11
35	25	13
26	14	1
36	0	7
26	16	12
36	1	7
36	2	15
36	3	15
36	7	5
1	24	1
26	21	17
36	8	11
36	9	12
36	10	17
26	23	15
36	13	5
36	14	7
26	27	9
27	1	12
27	2	17
36	19	0
