43	0	4
43	3	3
43	4	3
43	7	1
43	8	3
43	9	3
43	10	3
43	11	3
43	17	0
43	18	0
43	24	1
43	34	3
43	35	4
40	1	2
40	2	3
40	5	2
40	6	0
40	7	3
40	8	5
40	12	1
40	13	5
40	14	4
40	15	4
40	18	0
40	19	3
40	32	0
40	33	0
37	0	2
37	4	0
37	5	0
37	6	0
37	7	0
37	8	1
37	9	5
37	13	0
37	14	0
37	15	0
37	16	0
37	17	0
37	18	5
37	24	0
37	25	1
37	29	1
37	30	5
37	34	1
37	35	0
37	36	1
26	0	5
26	3	1
26	4	0
26	5	0
26	6	1
26	10	0
26	11	0
26	12	0
26	13	1
26	14	5
26	17	1
26	18	0
26	19	0
26	20	1
26	23	1
26	24	0
26	25	1
26	35	1
26	36	0
26	37	5
12	0	1
12	1	5
12	5	3
12	6	3
12	7	3
12	8	4
12	9	4
12	14	1
12	15	2
12	16	3
12	17	3
12	18	5
12	21	3
12	22	5
12	25	1
12	26	3
12	30	4
12	31	4
12	34	1
12	35	2
12	36	2
35	2	0
35	3	1
35	4	0
35	5	1
35	6	0
35	7	1
35	11	0
35	12	1
35	13	2
35	14	0
35	15	1
35	16	5
35	21	1
35	22	5
35	23	4
35	31	5
35	32	4
35	41	4
44	0	2
44	1	2
44	4	1
44	5	2
44	6	2
44	7	4
44	10	4
44	14	2
44	15	2
44	18	1
44	28	2
44	29	2
44	30	2
22	0	1
22	1	5
22	4	1
22	5	3
22	6	3
22	7	3
22	10	1
22	11	2
22	14	2
22	15	3
22	16	3
22	17	3
22	18	5
22	21	1
22	22	3
22	23	5
22	26	3
22	27	3
22	37	1
22	38	3
22	41	1
19	0	1
19	5	0
19	6	1
19	7	0
19	8	1
19	9	2
19	12	3
19	13	3
19	14	3
19	15	5
19	18	2
19	19	2
19	20	2
19	21	2
19	22	2
19	28	1
19	29	0
19	30	1
19	31	5
19	35	1
19	36	5
15	0	3
15	1	3
15	2	3
15	3	3
15	4	3
15	7	2
15	8	2
15	9	2
15	10	2
15	13	3
15	14	3
15	15	3
15	16	3
15	19	3
15	20	3
15	21	4
15	22	4
15	25	3
15	26	4
15	29	2
15	30	3
15	31	3
15	37	2
15	38	2
15	39	4
16	0	0
16	1	1
16	2	2
16	3	0
16	4	1
16	7	0
16	8	1
16	9	5
16	12	2
16	13	0
16	14	5
16	17	1
16	18	0
16	19	0
16	20	1
16	31	2
16	32	2
16	33	2
16	34	0
16	38	1
16	39	5
2	1	2
2	2	2
2	3	0
2	4	0
2	5	0
2	8	0
2	9	0
2	10	0
2	11	4
2	14	2
2	15	0
2	16	5
2	19	0
2	20	5
2	23	5
2	24	4
2	27	0
2	28	0
2	29	0
2	30	0
2	31	0
2	35	4
2	36	4
0	0	1
0	1	2
0	2	2
0	3	2
0	4	2
0	7	1
0	8	5
0	11	1
0	12	2
0	13	2
0	16	1
0	17	2
0	18	2
0	19	2
0	20	2
0	23	1
0	24	5
0	27	1
0	28	5
0	31	1
0	32	2
33	0	3
33	1	3
33	2	3
33	3	5
33	7	3
33	8	3
33	9	3
33	10	3
33	11	3
33	12	3
33	17	5
33	18	4
33	23	0
33	24	0
33	25	0
33	26	0
33	27	0
33	28	0
33	32	5
33	33	4
33	38	0
33	39	4
32	2	1
32	3	3
32	4	3
32	8	1
32	9	4
32	10	4
32	15	1
32	16	0
32	17	1
32	18	0
32	19	2
32	20	2
32	24	1
32	25	3
32	26	3
32	27	4
32	31	2
32	32	2
32	33	2
32	34	2
32	35	2
24	1	1
24	2	0
24	3	1
24	4	0
24	5	1
24	8	0
24	9	1
24	10	4
24	11	4
24	14	2
24	15	2
24	16	4
24	19	0
24	20	0
24	21	0
24	22	0
24	23	4
24	26	0
24	27	1
24	28	0
24	29	0
24	30	0
17	0	0
17	1	0
17	2	0
17	3	0
17	4	5
17	7	0
17	8	0
17	9	0
17	10	0
17	11	5
17	16	0
17	17	0
17	18	0
17	19	2
17	20	0
17	23	0
17	24	2
17	25	0
17	28	2
17	29	2
17	33	0
17	34	0
17	35	5
17	41	0
8	0	1
8	1	0
8	2	1
8	5	3
8	6	3
8	7	3
8	8	3
8	9	3
8	12	3
8	13	3
8	16	0
8	17	3
8	18	4
8	22	1
8	23	0
8	24	0
8	25	4
8	28	4
8	29	4
8	33	1
8	34	0
8	35	1
28	0	0
28	1	0
28	2	0
28	3	0
28	4	4
28	7	0
28	8	0
28	9	0
28	10	0
28	13	2
28	14	5
28	15	4
28	16	4
28	17	4
28	20	0
28	21	2
28	22	2
28	23	0
28	24	5
28	29	0
28	30	0
28	33	0
28	34	5
4	0	0
4	1	2
4	2	2
4	5	2
4	6	0
4	7	0
4	8	0
4	9	5
4	12	2
4	13	0
4	14	0
4	15	0
4	16	0
4	21	4
4	22	4
4	25	2
4	26	2
4	27	2
4	28	5
4	36	0
4	37	5
4	38	4
4	39	4
3	0	1
3	1	2
3	2	2
3	3	0
3	4	1
3	9	1
3	10	0
3	11	1
3	12	0
3	13	1
3	16	1
3	17	5
3	20	1
3	21	0
3	22	0
3	23	0
3	26	1
3	27	5
3	30	1
3	31	5
38	0	4
38	1	4
38	5	1
38	6	2
38	7	2
38	8	2
38	9	2
38	10	2
38	14	1
38	15	5
38	19	1
38	20	2
38	21	5
38	22	4
38	26	1
38	27	5
38	38	1
38	39	2
41	0	3
41	1	3
41	4	3
41	5	3
41	6	3
41	7	3
41	8	5
41	12	3
41	13	5
41	18	3
41	19	4
41	20	4
41	33	3
41	34	3
6	0	0
6	1	1
6	2	3
6	5	1
6	6	0
6	7	1
6	8	0
6	9	1
6	12	1
6	13	0
6	14	1
6	15	0
