0	18	1	1
0	19	1	1
0	20	1	1
0	26	9	1
0	27	9	1
2	21	2	3
3	3	2	3
3	4	2	3
3	5	2	3
3	6	2	3
5	23	11	1
5	24	11	1
5	25	11	1
5	26	11	1
10	0	4	3
12	7	8	2
12	8	8	2
13	19	17	3
13	20	17	3
13	21	17	3
13	22	17	3
13	23	17	3
14	3	10	3
14	4	10	3
14	5	10	3
14	6	10	3
14	7	10	3
15	11	1	3
15	12	1	3
16	3	9	3
16	4	9	3
16	5	9	3
16	6	9	3
16	26	3	1
18	13	17	1
18	14	17	1
18	15	17	1
18	16	17	1
18	17	17	1
19	23	10	1
19	24	10	1
19	25	10	1
19	26	10	1
19	27	10	1
20	1	14	2
20	2	14	2
20	3	14	2
20	4	14	2
20	5	14	2
24	19	14	1
24	20	14	1
24	21	14	1
25	0	2	3
25	1	2	3
25	26	0	2
25	27	0	2
27	5	4	2
27	6	4	2
27	7	4	2
27	8	4	2
27	9	4	2
29	26	12	1
31	2	9	1
31	3	9	1
31	4	9	1
34	19	15	3
36	18	8	3
36	19	8	3
36	20	8	3
37	12	13	3
37	13	13	3
37	14	13	3
37	15	13	3
37	16	13	3
37	22	16	2
37	23	16	2
37	24	16	2
37	25	16	2
37	26	16	2
41	0	1	1
41	1	1	1
41	2	1	1
41	3	1	1
41	4	1	1
41	17	2	1
41	18	2	1
41	19	2	1
41	20	2	1
42	11	4	3
42	12	4	3
42	13	4	3
42	14	4	3
42	15	4	3
43	23	6	2
43	24	6	2
44	3	17	3
44	4	17	3
44	5	17	3
44	6	17	3
44	13	6	2
44	14	6	2
44	15	6	2
48	24	2	1
48	25	2	1
49	9	1	1
49	10	1	1
49	11	1	1
51	24	9	2
54	21	11	2
54	22	11	2
55	22	4	2
55	23	4	2
55	24	4	2
55	25	4	2
56	12	8	1
56	13	8	1
56	14	8	1
56	15	8	1
59	2	11	1
59	3	11	1
59	22	8	1
59	23	8	1
59	24	8	1
60	11	8	2
60	12	8	2
60	13	8	2
60	14	8	2
62	16	11	1
62	17	11	1
62	18	11	1
63	19	13	2
63	20	13	2
64	15	4	2
64	16	4	2
64	17	4	2
67	1	4	1
67	2	4	1
67	3	4	1
67	4	4	1
67	5	4	1
67	24	6	3
67	25	6	3
68	2	0	3
68	3	0	3
68	4	0	3
68	5	0	3
70	2	13	2
71	6	9	1
71	7	9	1
71	8	9	1
71	9	9	1
71	10	9	1
71	24	6	1
71	25	6	1
71	26	6	1
71	27	6	1
73	2	2	2
73	3	2	2
73	4	2	2
74	1	7	2
74	2	7	2
74	3	7	2
74	4	7	2
74	5	7	2
74	22	4	1
74	23	4	1
75	7	10	1
75	8	10	1
75	9	10	1
76	0	17	1
76	1	17	1
76	8	3	1
76	9	3	1
76	10	3	1
78	3	14	1
78	14	6	3
78	15	6	3
79	22	9	3
79	23	9	3
79	24	9	3
79	25	9	3
79	26	9	3
80	9	16	2
80	10	16	2
80	11	16	2
81	2	16	3
81	9	15	3
81	10	15	3
81	11	15	3
82	23	1	3
84	3	1	1
86	18	5	3
89	15	3	1
89	16	3	1
89	17	3	1
89	18	3	1
89	23	15	3
89	24	15	3
92	5	16	1
92	6	16	1
94	20	3	2
94	21	3	2
94	22	3	2
94	23	3	2
96	9	14	3
96	10	14	3
97	25	8	1
97	26	8	1
101	0	13	1
101	1	13	1
101	2	13	1
101	3	13	1
101	4	13	1
101	19	17	3
101	20	17	3
101	24	12	2
102	16	2	3
102	17	2	3
102	24	13	2
103	1	8	1
103	2	8	1
103	3	8	1
103	9	13	1
103	10	13	1
103	11	13	1
103	12	13	1
103	19	17	1
103	20	17	1
103	21	17	1
103	22	17	1
104	12	15	2
104	13	15	2
106	1	15	2
106	2	15	2
106	3	15	2
106	4	15	2
108	16	17	3
108	17	17	3
108	18	17	3
108	19	17	3
108	20	17	3
108	26	12	3
109	13	1	2
114	27	4	3
117	20	4	2
117	21	4	2
117	22	4	2
117	23	4	2
117	24	4	2
118	9	12	3
118	10	12	3
119	20	7	3
