0	0	5	100	1
0	1	4	100	1
0	2	3	100	1
0	3	2	100	1
0	4	4	100	1
0	5	4	100	1
0	6	5	100	1
0	7	4	100	1
0	8	4	100	1
0	9	3	100	1
0	10	4	100	1
0	11	4	100	1
0	12	5	100	1
0	13	3	100	1
0	14	2	100	1
0	15	3	100	1
0	16	2	100	1
0	17	3	100	1
1	0	4	100	1
1	1	3	100	1
1	2	4	100	1
1	3	3	100	1
1	4	3	100	1
1	5	5	100	1
1	6	5	100	1
1	7	2	100	1
1	8	3	100	1
1	9	3	100	1
1	10	4	100	1
1	11	4	100	1
1	12	4	100	1
1	13	3	100	1
1	14	3	100	1
1	15	2	100	1
1	16	3	100	1
1	17	3	100	1
2	0	4	100	1
2	1	4	100	1
2	2	5	100	1
2	3	3	100	1
2	4	3	100	1
2	5	4	100	1
2	6	4	100	1
2	7	5	100	1
2	8	2	100	1
2	9	4	100	1
2	10	2	100	1
2	11	5	100	1
2	12	3	100	1
2	13	4	100	1
2	14	5	100	1
2	15	3	100	1
2	16	3	100	1
2	17	4	100	1
3	0	4	100	1
3	1	3	100	1
3	2	4	100	1
3	3	3	100	1
3	4	3	100	1
3	5	2	100	1
3	6	4	100	1
3	7	4	100	1
3	8	4	100	1
3	9	3	100	1
3	10	6	100	1
3	11	4	100	1
3	12	6	100	1
3	13	2	100	1
3	14	3	100	1
3	15	5	100	1
3	16	3	100	1
3	17	4	100	1
4	0	4	100	1
4	1	4	100	1
4	2	2	100	1
4	3	2	100	1
4	4	3	100	1
4	5	4	100	1
4	6	4	100	1
4	7	4	100	1
4	8	2	100	1
4	9	3	100	1
4	10	4	100	1
4	11	4	100	1
4	12	5	100	1
4	13	3	100	1
4	14	3	100	1
4	15	4	100	1
4	16	5	100	1
4	17	2	100	1
5	0	5	100	1
5	1	4	100	1
5	2	4	100	1
5	3	5	100	1
5	4	2	100	1
5	5	4	100	1
5	6	4	100	1
5	7	5	100	1
5	8	2	100	1
5	9	3	100	1
5	10	5	100	1
5	11	4	100	1
5	12	4	100	1
5	13	2	100	1
5	14	3	100	1
5	15	2	100	1
5	16	5	100	1
5	17	3	100	1
6	0	4	100	1
6	1	5	100	1
6	2	4	100	1
6	3	3	100	1
6	4	3	100	1
6	5	3	100	1
6	6	3	100	1
6	7	4	100	1
6	8	2	100	1
6	9	2	100	1
6	10	3	100	1
6	11	4	100	1
6	12	4	100	1
6	13	5	100	1
6	14	3	100	1
6	15	4	100	1
6	16	5	100	1
