0	17	28	2
0	53	18	2
0	54	18	2
0	55	18	2
0	56	18	2
0	57	18	2
0	63	6	2
0	64	6	2
0	70	22	1
0	71	22	1
0	77	3	1
0	86	1	1
0	87	1	1
0	88	1	1
0	89	1	1
0	93	24	2
0	94	24	2
0	95	24	2
0	102	13	1
0	103	13	1
0	104	13	1
0	114	12	1
0	115	12	1
0	116	12	1
0	117	12	1
0	136	18	2
0	137	18	2
0	138	18	2
0	139	18	2
0	149	10	1
0	150	10	1
0	154	10	3
0	168	4	1
0	169	4	1
0	170	4	1
0	171	4	1
0	172	4	1
0	189	4	3
0	190	4	3
0	191	4	3
0	192	4	3
0	193	4	3
0	216	19	2
0	217	19	2
0	218	19	2
0	232	7	1
0	233	7	1
0	234	7	1
0	238	11	3
0	239	11	3
0	240	11	3
0	246	3	2
0	247	3	2
0	257	25	3
0	258	25	3
0	259	25	3
0	272	18	2
0	273	18	2
0	274	18	2
0	275	18	2
0	276	18	2
0	284	13	1
0	285	13	1
0	286	13	1
0	287	13	1
0	302	15	2
0	303	15	2
0	319	29	3
0	320	29	3
0	321	29	3
0	335	20	2
0	336	20	2
0	342	11	1
0	355	12	2
0	356	12	2
0	357	12	2
0	358	12	2
1	11	15	1
1	12	15	1
1	13	15	1
1	45	27	2
1	46	27	2
1	47	27	2
1	48	27	2
1	60	22	1
1	61	22	1
1	62	22	1
1	75	22	2
1	76	22	2
1	77	22	2
1	78	22	2
1	95	3	1
1	96	3	1
1	97	3	1
1	98	3	1
1	104	6	1
1	105	6	1
1	106	6	1
1	119	24	1
1	120	24	1
1	121	24	1
1	122	24	1
1	123	24	1
1	130	19	3
1	131	19	3
1	150	19	3
1	151	19	3
1	152	19	3
1	153	19	3
1	165	18	2
1	166	18	2
1	167	18	2
1	177	6	2
1	203	29	3
1	204	29	3
1	205	29	3
1	210	7	3
1	211	7	3
1	212	7	3
1	233	29	2
1	237	6	2
1	280	10	1
1	281	10	1
1	282	10	1
1	283	10	1
1	325	4	1
1	326	4	1
1	327	4	1
1	335	28	2
1	336	28	2
1	337	28	2
1	338	28	2
2	28	11	1
2	29	11	1
2	30	11	1
2	31	11	1
2	62	29	2
2	63	29	2
2	64	29	2
2	68	22	2
2	69	22	2
